edge_id,start_node_id,end_node_id,osm_start_node_id,osm_end_node_id,speed_mph_mean,speed_mph_stddev,dist_meter,time_sec_mean,time_sec_stddev
5935,3411,3413,42450809,370915530,19.14,5.27,56.30,6.58,1.81
5936,3412,3390,42447007,42432847,12.95,7.99,87.89,15.18,9.37
5937,3412,3506,42447007,42449971,6.31,4.09,154.92,54.94,35.66
5938,3413,3407,370915530,42432548,23.99,5.81,25.47,2.37,0.57
5939,3414,3347,42421749,42421751,14.73,4.56,142.53,21.65,6.70
5940,3414,3394,42421749,42431118,19.66,6.99,86.87,9.88,3.51
5941,3414,3434,42421749,4205830398,6.22,4.94,44.00,15.82,12.57
5942,3415,3396,596775985,596775930,9.86,8.23,79.55,18.05,15.08
5943,3415,3428,596775985,42459114,11.63,7.76,21.64,4.16,2.78
5944,3416,3397,42442952,42438894,13.94,7.03,79.58,12.78,6.45
5945,3416,3544,42442952,42455934,8.72,3.16,228.86,58.68,21.25
5946,3417,3398,42436985,42443366,19.53,7.30,80.42,9.21,3.44
5947,3417,3567,42436985,42435323,10.41,4.75,275.86,59.27,27.04
5948,3418,3375,42448379,5266098185,13.52,6.60,92.66,15.33,7.48
5949,3418,3439,42448379,42443615,10.34,7.95,78.38,16.96,13.05
5950,3419,3444,42442552,42442555,22.41,5.42,76.53,7.64,1.85
5951,3419,3504,42442552,4604258204,17.71,4.56,136.69,17.27,4.44
5952,3420,3409,1061531815,42428742,14.41,6.54,18.25,2.83,1.29
5953,3420,3435,1061531815,1061531496,21.55,7.76,81.35,8.44,3.04
5954,3421,3402,42455693,42431671,16.06,9.81,78.82,10.98,6.71
5955,3422,3412,5475605297,42447007,12.60,8.64,34.51,6.13,4.20
5956,3423,3310,42444055,42442947,10.25,6.10,230.76,50.35,29.94
5957,3423,3450,42444055,42434092,17.30,6.82,77.88,10.07,3.97
5958,3424,3417,4215936665,42436985,20.87,6.41,22.84,2.45,0.75
5959,3425,3328,5779545445,42450699,35.43,11.92,304.57,19.23,6.47
5960,3425,3387,5779545445,42426851,32.98,9.28,124.80,8.47,2.38
5961,3426,3390,5607992554,42432847,8.41,8.28,77.18,20.53,20.22
5962,3426,3471,5607992554,42432856,7.53,6.97,71.97,21.37,19.78
5963,3427,3409,42428746,42428742,20.86,9.25,81.31,8.72,3.87
5964,3427,3435,42428746,1061531496,8.08,6.75,20.53,5.68,4.75
5965,3428,3457,42459114,42429974,18.72,9.51,80.17,9.58,4.87
5966,3428,3513,42459114,42447030,7.56,6.21,145.23,42.97,35.30
5967,3429,3425,42450675,5779545445,35.84,9.56,17.69,1.10,0.29
5968,3430,3362,42445976,42447228,6.98,4.27,155.14,49.70,30.37
5969,3430,3461,42445976,42437425,17.49,6.81,79.51,10.17,3.96
5970,3431,3422,42447009,5475605297,13.86,8.07,44.07,7.11,4.14
5971,3431,3525,42447009,4288677093,8.03,4.75,154.87,43.14,25.49
5972,3432,3355,3830783523,42442948,15.65,7.00,167.50,23.94,10.70
5973,3433,3384,42441276,42441283,18.06,9.10,250.88,31.08,15.66
5974,3433,3441,42441276,42452276,14.37,7.75,4.91,0.76,0.41
5975,3434,3414,4205830398,42421749,15.53,6.01,44.00,6.34,2.45
5976,3434,3447,4205830398,42421745,9.18,6.01,11.59,2.82,1.85
5977,3435,3455,1061531496,1061531575,22.36,6.99,82.45,8.25,2.58
5978,3435,3520,1061531496,42442561,6.65,3.52,139.74,47.01,24.87
5979,3436,3414,42431121,42421749,19.52,5.79,86.04,9.86,2.93
5980,3437,3394,42428751,42431118,12.21,6.38,93.65,17.15,8.96
5981,3437,3427,42428751,42428746,17.50,10.49,81.62,10.44,6.26
5982,3438,3368,596775998,42429971,7.12,4.48,144.23,45.31,28.50
5983,3438,3415,596775998,596775985,11.36,9.38,79.67,15.69,12.96
5984,3439,3453,42443615,4616503099,15.99,6.45,18.10,2.53,1.02
5985,3439,3471,42443615,42432856,11.48,7.61,86.15,16.78,11.12
5986,3440,3340,42440465,42440463,8.34,4.78,215.61,57.83,33.14
5987,3440,3416,42440465,42442952,17.48,6.54,79.53,10.18,3.81
5988,3441,3433,42452276,42441276,9.10,5.33,4.91,1.21,0.71
5989,3441,3446,42452276,42441926,13.53,4.01,108.31,17.91,5.31
5990,3441,3484,42452276,5004570644,21.52,7.92,150.08,15.60,5.74
5991,3442,3494,61257626,42424937,35.81,18.67,162.42,10.14,5.29
5992,3443,3309,42443373,42442528,8.76,3.38,270.24,68.98,26.58
5993,3443,3424,42443373,4215936665,21.53,5.79,55.92,5.81,1.56
5994,3444,3381,42442555,1061531631,13.50,5.10,129.42,21.44,8.09
5995,3444,3472,42442555,42442557,22.55,5.23,80.31,7.97,1.85
5996,3445,3373,1852323272,5669156315,12.43,7.93,137.00,24.66,15.74
5997,3446,3441,42441926,42452276,7.64,7.98,108.31,31.73,33.14
5998,3446,3462,42441926,42441942,13.02,7.96,84.76,14.56,8.91
5999,3446,3515,42441926,42428782,6.89,4.94,117.72,38.20,27.37
6000,3447,3434,42421745,4205830398,19.78,4.82,11.59,1.31,0.32
6001,3447,3437,42421745,42428751,23.55,7.72,95.65,9.09,2.98
6002,3447,3460,42421745,1061531654,7.19,7.83,20.29,6.31,6.88
6003,3448,3421,42429680,42455693,18.31,8.82,79.53,9.71,4.68
6004,3448,3534,42429680,42429682,11.91,6.01,154.42,28.99,14.63
6005,3449,3315,3602649920,42445598,29.77,4.26,262.06,19.69,2.82
6006,3450,3458,42434092,3569749128,18.20,7.17,37.11,4.56,1.80
6007,3450,3469,42434092,3569749129,15.51,8.07,47.68,6.87,3.58
6008,3451,3311,42421993,42421996,14.29,4.69,273.62,42.83,14.05
6009,3451,3477,42421993,42431447,24.56,5.42,81.62,7.43,1.64
6010,3452,3431,5475605296,42447009,11.08,7.75,40.03,8.08,5.65
6011,3453,3561,4616503099,42442960,10.70,4.28,202.71,42.37,16.93
6012,3454,3436,42428760,42431121,12.58,6.11,19.13,3.40,1.65
6013,3454,3447,42428760,42421745,22.50,8.37,94.86,9.43,3.51
6014,3455,3437,1061531575,42428751,14.93,5.83,19.87,2.98,1.16
6015,3455,3460,1061531575,1061531654,20.12,10.00,94.29,10.48,5.21
6016,3456,3593,370915065,370923579,28.15,17.04,449.93,35.75,21.65
6017,3457,3438,42429974,596775998,12.42,7.80,21.49,3.87,2.43
6018,3457,3481,42429974,42431652,19.10,9.28,79.33,9.29,4.52
6019,3458,3467,3569749128,42455932,14.31,7.71,39.35,6.15,3.31
6020,3459,3436,595314101,42431121,19.77,6.36,56.27,6.37,2.05
6021,3459,3454,595314101,42428760,22.79,8.12,60.13,5.90,2.10
6022,3460,3447,1061531654,42421745,15.18,6.48,20.29,2.99,1.28
6023,3460,3466,1061531654,1061531717,16.04,10.13,95.54,13.32,8.41
6024,3460,3488,1061531654,4205830397,18.36,6.47,44.26,5.39,1.90
6025,3461,3383,42437425,42437423,7.10,4.14,154.68,48.72,28.38
6026,3461,3489,42437425,42431674,17.18,8.07,80.11,10.43,4.90
6027,3462,3485,42441942,42437223,12.14,6.68,80.53,14.84,8.16
6028,3463,3389,42447020,6177439750,7.00,6.55,144.21,46.10,43.15
6029,3463,3452,42447020,5475605296,11.96,7.19,38.94,7.28,4.38
6030,3464,3459,595314103,595314101,21.26,6.62,23.61,2.48,0.77
6031,3464,3476,595314103,595314104,10.59,6.93,20.33,4.29,2.81
6032,3465,3492,3830783520,5944998216,7.73,8.41,42.61,12.33,13.41
6033,3466,3454,1061531717,42428760,11.40,6.13,20.62,4.05,2.18
6034,3466,3476,1061531717,595314104,15.37,9.60,83.18,12.11,7.56
6035,3467,3432,42455932,3830783523,14.87,4.83,47.21,7.10,2.31
6036,3467,3497,42455932,595105496,12.20,8.74,92.87,17.03,12.20
6037,3468,3438,596775963,596775998,14.49,9.26,79.77,12.32,7.87
6038,3468,3481,596775963,42431652,11.54,7.34,21.09,4.09,2.60
6039,3469,3479,3569749129,595105581,17.31,7.05,20.60,2.66,1.08
6040,3470,3440,42442955,42440465,16.05,7.00,79.09,11.02,4.80
6041,3470,3578,42442955,6166999554,10.12,6.60,218.43,48.30,31.51
6042,3471,3426,42432856,5607992554,16.39,7.98,71.97,9.82,4.78
6043,3471,3506,42432856,42449971,14.66,9.07,88.13,13.45,8.32
6044,3471,3535,42432856,5610570649,8.83,6.70,115.72,29.32,22.26
6045,3472,3499,42442557,42442559,21.84,6.32,80.80,8.28,2.39
6046,3473,3483,595105571,6133333100,23.16,9.39,27.92,2.70,1.09
6047,3474,3332,42443381,42442534,10.40,6.12,270.80,58.27,34.31
6048,3474,3443,42443381,42443373,18.62,7.06,86.00,10.33,3.92
6049,3474,3611,42443381,42424439,13.71,7.26,275.72,44.97,23.81
6050,3475,3448,42445225,42429680,16.86,8.40,79.95,10.61,5.29
6051,3476,3500,595314104,561035330,20.40,7.48,80.25,8.80,3.23
6052,3476,3608,595314104,42442565,9.40,4.09,264.06,62.86,27.34
6053,3477,3451,42431447,42421993,18.37,8.85,81.62,9.94,4.78
6054,3477,3503,42431447,42435316,21.41,6.68,77.30,8.08,2.52
6055,3478,3482,3831856767,6133327722,23.24,9.48,11.17,1.08,0.44
6056,3479,3467,595105581,42455932,17.64,10.38,28.56,3.62,2.13
6057,3479,3487,595105581,4012935769,18.35,6.71,12.56,1.53,0.56
6058,3480,3433,42440577,42441276,18.07,11.43,150.98,18.69,11.82
6059,3481,3510,42431652,42455666,17.52,9.33,79.26,10.12,5.39
6060,3481,3553,42431652,42431654,7.95,5.65,146.00,41.09,29.22
6061,3482,3490,6133327722,6133359411,22.01,10.19,23.93,2.43,1.13
6062,3483,3519,6133333100,5852272391,12.39,8.09,130.38,23.54,15.37
6063,3484,3480,5004570644,42440577,13.81,5.03,4.90,0.79,0.29
6064,3484,3509,5004570644,5004570630,20.85,8.55,80.03,8.59,3.52
6065,3485,3498,42437223,42431193,10.58,9.42,82.35,17.42,15.51
6066,3486,3474,4205805393,42443381,11.88,7.57,38.56,7.26,4.63
6067,3487,3507,4012935769,248708583,16.98,7.31,52.88,6.97,3.00
6068,3488,3460,4205830397,1061531654,8.06,6.29,44.26,12.28,9.58
6069,3488,3545,4205830397,4205830395,16.27,7.49,114.03,15.68,7.22
6070,3489,3512,42431674,42445994,20.61,6.00,78.86,8.56,2.49
6071,3489,3558,42431674,596776017,10.55,5.46,144.71,30.69,15.87
6072,3490,3523,6133359411,3831856763,11.77,8.02,114.95,21.85,14.90
6073,3490,3523,6133359411,3831856763,11.05,7.89,114.95,23.26,16.62
6074,3491,3406,42436516,42436514,9.32,7.52,144.49,34.69,28.00
6075,3491,3463,42436516,42447020,10.74,7.21,78.81,16.41,11.02
6076,3492,3497,5944998216,595105496,7.06,7.67,8.87,2.81,3.05
6077,3493,3410,42428770,42441913,11.70,3.79,135.43,25.90,8.38
6078,3493,3464,42428770,595314103,15.24,9.86,79.91,11.73,7.59
6079,3494,3765,42424937,595314041,32.08,19.39,928.98,64.77,39.15
6080,3494,3805,42424937,42425088,24.05,7.22,946.35,88.00,26.42
6081,3495,3468,596776032,596775963,13.97,9.10,78.95,12.64,8.23
6082,3495,3510,596776032,42455666,15.08,6.54,20.92,3.10,1.35
6083,3496,3395,42436710,4207124945,12.17,6.70,180.21,33.11,18.23
6084,3496,3470,42436710,42442955,17.59,6.94,80.95,10.29,4.06
6085,3497,3505,595105496,5852272398,9.41,7.91,16.41,3.90,3.28
6086,3498,3484,42431193,5004570644,11.60,6.40,23.44,4.52,2.49
